state,year,ethanol_beer_gallons_per_capita,ethanol_wine_gallons_per_capita,ethanol_spirit_gallons_per_capita,ethanol_all_drinks_gallons_per_capita,number_of_beers,number_of_glasses_wine,number_of_shots_liquor,number_of_drinks_total
northeast region,2004,1.07,0.43000000000000005,0.7,2.2,253.62962962962965,85.33333333333334,145.33657745336578,469.33333333333337
northeast region,2003,1.08,0.41000000000000003,0.6799999999999999,2.17,256.00000000000006,81.36434108527132,141.18410381184103,462.93333333333334
northeast region,2002,1.1,0.4,0.6599999999999999,2.16,260.74074074074076,79.37984496124031,137.03163017031628,460.80000000000007
northeast region,2001,1.1,0.38,0.64,2.13,260.74074074074076,75.41085271317829,132.87915652879158,454.4
northeast region,2000,1.08,0.38,0.6599999999999999,2.12,256.00000000000006,75.41085271317829,137.03163017031628,452.2666666666667
northeast region,1999,1.07,0.38,0.63,2.08,253.62962962962965,75.41085271317829,130.8029197080292,443.73333333333335
northeast region,1998,1.07,0.37,0.61,2.05,253.62962962962965,73.42635658914728,126.65044606650446,437.3333333333333
northeast region,1997,1.07,0.36,0.63,2.06,253.62962962962965,71.44186046511626,130.8029197080292,439.4666666666667
northeast region,1996,1.07,0.35,0.64,2.06,253.62962962962965,69.45736434108527,132.87915652879158,439.4666666666667
northeast region,1995,1.11,0.35,0.64,2.11,263.11111111111114,69.45736434108527,132.87915652879158,450.1333333333333
northeast region,1994,1.11,0.33999999999999997,0.6699999999999999,2.12,263.11111111111114,67.47286821705426,139.10786699107868,452.2666666666667
northeast region,1993,1.1300000000000001,0.33999999999999997,0.6799999999999999,2.15,267.8518518518519,67.47286821705426,141.18410381184103,458.6666666666667
northeast region,1992,1.1400000000000001,0.35,0.72,2.21,270.22222222222223,69.45736434108527,149.48905109489053,471.4666666666667
northeast region,1991,1.1900000000000002,0.33999999999999997,0.73,2.2600000000000002,282.07407407407413,67.47286821705426,151.56528791565287,482.1333333333334
northeast region,1990,1.23,0.38,0.8,2.4099999999999997,291.5555555555556,75.41085271317829,166.09894566098947,514.1333333333333
northeast region,1989,1.22,0.39,0.8400000000000001,2.44,289.18518518518516,77.3953488372093,174.40389294403894,520.5333333333333
northeast region,1988,1.25,0.4,0.8600000000000001,2.51,296.2962962962963,79.37984496124031,178.55636658556372,535.4666666666667
northeast region,1987,1.25,0.43000000000000005,0.91,2.59,296.2962962962963,85.33333333333334,188.9375506893755,552.5333333333333
northeast region,1986,1.24,0.44,0.93,2.62,293.9259259259259,87.31782945736434,193.09002433090026,558.9333333333334
northeast region,1985,1.25,0.43000000000000005,0.98,2.66,296.2962962962963,85.33333333333334,203.4712084347121,567.4666666666667
northeast region,1984,1.25,0.43000000000000005,1.01,2.7,296.2962962962963,85.33333333333334,209.6999188969992,576.0000000000001
northeast region,1983,1.31,0.43000000000000005,1.03,2.7600000000000002,310.51851851851853,85.33333333333334,213.85239253852396,588.8000000000001
northeast region,1982,1.31,0.43000000000000005,1.06,2.8,310.51851851851853,85.33333333333334,220.08110300081105,597.3333333333334
northeast region,1981,1.31,0.42000000000000004,1.07,2.8,310.51851851851853,83.34883720930233,222.1573398215734,597.3333333333334
northeast region,1980,1.33,0.4,1.09,2.8299999999999996,315.2592592592593,79.37984496124031,226.30981346309818,603.7333333333332
northeast region,1979,1.29,0.38,1.09,2.7600000000000002,305.77777777777777,75.41085271317829,226.30981346309818,588.8000000000001
northeast region,1978,1.26,0.36,1.1,2.73,298.6666666666667,71.44186046511626,228.38605028386053,582.4
northeast region,1977,1.25,0.33999999999999997,1.1,2.69,296.2962962962963,67.47286821705426,228.38605028386053,573.8666666666667
midwest region,2018,1.1,0.36,0.91,2.3699999999999997,260.74074074074076,71.44186046511626,188.9375506893755,505.59999999999997
midwest region,2017,1.12,0.36,0.9,2.38,265.4814814814815,71.44186046511626,186.86131386861314,507.73333333333335
midwest region,2016,1.1400000000000001,0.35,0.8700000000000001,2.3699999999999997,270.22222222222223,69.45736434108527,180.63260340632607,505.59999999999997
midwest region,2015,1.1500000000000001,0.35,0.8600000000000001,2.36,272.59259259259267,69.45736434108527,178.55636658556372,503.46666666666664
midwest region,2014,1.1600000000000001,0.33999999999999997,0.8400000000000001,2.3499999999999996,274.962962962963,67.47286821705426,174.40389294403894,501.33333333333326
midwest region,2013,1.1700000000000002,0.33999999999999997,0.8300000000000001,2.34,277.33333333333337,67.47286821705426,172.3276561232766,499.2
midwest region,2012,1.2,0.32999999999999996,0.8200000000000001,2.3499999999999996,284.44444444444446,65.48837209302324,170.25141930251422,501.33333333333326
midwest region,2011,1.2,0.32,0.7899999999999999,2.3099999999999996,284.44444444444446,63.50387596899225,164.02270884022707,492.79999999999995
midwest region,2010,1.23,0.3,0.77,2.3,291.5555555555556,59.534883720930225,159.87023519870237,490.66666666666663
midwest region,2009,1.25,0.3,0.76,2.32,296.2962962962963,59.534883720930225,157.79399837794,494.93333333333334
midwest region,2008,1.27,0.29000000000000004,0.76,2.3299999999999996,301.03703703703707,57.55038759689923,157.79399837794,497.0666666666666
midwest region,2007,1.28,0.3,0.74,2.32,303.40740740740745,59.534883720930225,153.64152473641525,494.93333333333334
midwest region,2006,1.27,0.28,0.72,2.27,301.03703703703707,55.56589147286822,149.48905109489053,484.2666666666667
midwest region,2005,1.27,0.27,0.71,2.25,301.03703703703707,53.58139534883721,147.41281427412815,480
midwest region,2004,1.28,0.26,0.6799999999999999,2.22,303.40740740740745,51.5968992248062,141.18410381184103,473.6000000000001
midwest region,2003,1.28,0.26,0.6799999999999999,2.23,303.40740740740745,51.5968992248062,141.18410381184103,475.73333333333335
midwest region,2002,1.3,0.25,0.64,2.19,308.14814814814815,49.61240310077519,132.87915652879158,467.2
midwest region,2001,1.29,0.23,0.65,2.17,305.77777777777777,45.64341085271318,134.95539334955393,462.93333333333334
midwest region,2000,1.29,0.24000000000000002,0.63,2.16,305.77777777777777,47.62790697674419,130.8029197080292,460.80000000000007
midwest region,1999,1.29,0.24000000000000002,0.63,2.15,305.77777777777777,47.62790697674419,130.8029197080292,458.6666666666667
midwest region,1998,1.28,0.23,0.63,2.14,303.40740740740745,45.64341085271318,130.8029197080292,456.53333333333336
midwest region,1997,1.26,0.23,0.62,2.11,298.6666666666667,45.64341085271318,128.72668288726683,450.1333333333333
midwest region,1996,1.28,0.23,0.62,2.12,303.40740740740745,45.64341085271318,128.72668288726683,452.2666666666667
midwest region,1995,1.29,0.22,0.62,2.12,305.77777777777777,43.65891472868217,128.72668288726683,452.2666666666667
midwest region,1994,1.3,0.22,0.63,2.14,308.14814814814815,43.65891472868217,130.8029197080292,456.53333333333336
midwest region,1993,1.3,0.22,0.6699999999999999,2.18,308.14814814814815,43.65891472868217,139.10786699107868,465.0666666666667
midwest region,1992,1.31,0.23,0.6799999999999999,2.21,310.51851851851853,45.64341085271318,141.18410381184103,471.4666666666667
midwest region,1991,1.35,0.23,0.6699999999999999,2.25,320.00000000000006,45.64341085271318,139.10786699107868,480
midwest region,1990,1.3800000000000001,0.26,0.74,2.3699999999999997,327.11111111111114,51.5968992248062,153.64152473641525,505.59999999999997
midwest region,1989,1.36,0.26,0.72,2.3499999999999996,322.3703703703704,51.5968992248062,149.48905109489053,501.33333333333326
midwest region,1988,1.3800000000000001,0.29000000000000004,0.75,2.4099999999999997,327.11111111111114,57.55038759689923,155.71776155717762,514.1333333333333
midwest region,1987,1.3800000000000001,0.3,0.77,2.4499999999999997,327.11111111111114,59.534883720930225,159.87023519870237,522.6666666666666
midwest region,1986,1.3800000000000001,0.3,0.7799999999999999,2.46,327.11111111111114,59.534883720930225,161.94647201946472,524.8000000000001
midwest region,1985,1.37,0.28,0.8400000000000001,2.4899999999999998,324.74074074074076,55.56589147286822,174.40389294403894,531.1999999999999
midwest region,1984,1.4,0.27,0.8400000000000001,2.52,331.85185185185185,53.58139534883721,174.40389294403894,537.6
midwest region,1983,1.42,0.25,0.8700000000000001,2.54,336.59259259259255,49.61240310077519,180.63260340632607,541.8666666666667
midwest region,1982,1.42,0.27,0.88,2.57,336.59259259259255,53.58139534883721,182.70884022708842,548.2666666666667
midwest region,1981,1.42,0.26,0.93,2.61,336.59259259259255,51.5968992248062,193.09002433090026,556.8
midwest region,1980,1.42,0.24000000000000002,0.96,2.63,336.59259259259255,47.62790697674419,199.31873479318736,561.0666666666667
midwest region,1979,1.4,0.23,0.9500000000000001,2.58,331.85185185185185,45.64341085271318,197.242497972425,550.4000000000001
midwest region,1978,1.35,0.22,0.9500000000000001,2.52,320.00000000000006,43.65891472868217,197.242497972425,537.6
midwest region,1977,1.32,0.21000000000000002,0.96,2.4899999999999998,312.8888888888889,41.674418604651166,199.31873479318736,531.1999999999999
south region,2018,1.06,0.37,0.81,2.23,251.25925925925927,73.42635658914728,168.17518248175185,475.73333333333335
south region,2017,1.09,0.37,0.8,2.2600000000000002,258.3703703703704,73.42635658914728,166.09894566098947,482.1333333333334
south region,2016,1.11,0.37,0.7899999999999999,2.27,263.11111111111114,73.42635658914728,164.02270884022707,484.2666666666667
south region,2015,1.12,0.36,0.77,2.24,265.4814814814815,71.44186046511626,159.87023519870237,477.86666666666673
south region,2014,1.11,0.35,0.75,2.22,263.11111111111114,69.45736434108527,155.71776155717762,473.6000000000001
south region,2013,1.1600000000000001,0.33999999999999997,0.74,2.24,274.962962962963,67.47286821705426,153.64152473641525,477.86666666666673
south region,2012,1.1800000000000002,0.33999999999999997,0.73,2.25,279.70370370370375,67.47286821705426,151.56528791565287,480
south region,2011,1.1600000000000001,0.32999999999999996,0.71,2.21,274.962962962963,65.48837209302324,147.41281427412815,471.4666666666667
south region,2010,1.1700000000000002,0.32,0.7,2.19,277.33333333333337,63.50387596899225,145.33657745336578,467.2
south region,2009,1.21,0.31,0.69,2.21,286.81481481481484,61.519379844961236,143.2603406326034,471.4666666666667
south region,2008,1.25,0.31,0.6799999999999999,2.23,296.2962962962963,61.519379844961236,141.18410381184103,475.73333333333335
south region,2007,1.26,0.31,0.6799999999999999,2.24,298.6666666666667,61.519379844961236,141.18410381184103,477.86666666666673
south region,2006,1.27,0.3,0.6699999999999999,2.23,301.03703703703707,59.534883720930225,139.10786699107868,475.73333333333335
south region,2005,1.26,0.29000000000000004,0.65,2.2,298.6666666666667,57.55038759689923,134.95539334955393,469.33333333333337
south region,2004,1.27,0.29000000000000004,0.64,2.19,301.03703703703707,57.55038759689923,132.87915652879158,467.2
south region,2003,1.27,0.27,0.64,2.18,301.03703703703707,53.58139534883721,132.87915652879158,465.0666666666667
south region,2002,1.28,0.26,0.62,2.16,303.40740740740745,51.5968992248062,128.72668288726683,460.80000000000007
south region,2001,1.29,0.25,0.6,2.14,305.77777777777777,49.61240310077519,124.5742092457421,456.53333333333336
south region,2000,1.3,0.25,0.61,2.17,308.14814814814815,49.61240310077519,126.65044606650446,462.93333333333334
south region,1999,1.3,0.25,0.6,2.15,308.14814814814815,49.61240310077519,124.5742092457421,458.6666666666667
south region,1998,1.3,0.24000000000000002,0.6,2.13,308.14814814814815,47.62790697674419,124.5742092457421,454.4
south region,1997,1.3,0.23,0.6,2.13,308.14814814814815,45.64341085271318,124.5742092457421,454.4
south region,1996,1.3,0.23,0.61,2.15,308.14814814814815,45.64341085271318,126.65044606650446,458.6666666666667
south region,1995,1.29,0.22,0.61,2.12,305.77777777777777,43.65891472868217,126.65044606650446,452.2666666666667
south region,1994,1.31,0.22,0.64,2.16,310.51851851851853,43.65891472868217,132.87915652879158,460.80000000000007
south region,1993,1.33,0.22,0.6599999999999999,2.2,315.2592592592593,43.65891472868217,137.03163017031628,469.33333333333337
south region,1992,1.33,0.23,0.69,2.2600000000000002,315.2592592592593,45.64341085271318,143.2603406326034,482.1333333333334
south region,1991,1.31,0.23,0.69,2.23,310.51851851851853,45.64341085271318,143.2603406326034,475.73333333333335
south region,1990,1.36,0.26,0.74,2.36,322.3703703703704,51.5968992248062,153.64152473641525,503.46666666666664
south region,1989,1.33,0.26,0.74,2.3299999999999996,315.2592592592593,51.5968992248062,153.64152473641525,497.0666666666666
south region,1988,1.34,0.27,0.74,2.3499999999999996,317.6296296296297,53.58139534883721,153.64152473641525,501.33333333333326
south region,1987,1.34,0.27,0.77,2.3899999999999997,317.6296296296297,53.58139534883721,159.87023519870237,509.8666666666666
south region,1986,1.36,0.28,0.7899999999999999,2.4299999999999997,322.3703703703704,55.56589147286822,164.02270884022707,518.4
south region,1985,1.34,0.27,0.8600000000000001,2.4699999999999998,317.6296296296297,53.58139534883721,178.55636658556372,526.9333333333333
south region,1984,1.34,0.27,0.9,2.51,317.6296296296297,53.58139534883721,186.86131386861314,535.4666666666667
south region,1983,1.36,0.25,0.91,2.52,322.3703703703704,49.61240310077519,188.9375506893755,537.6
south region,1982,1.37,0.23,0.9400000000000001,2.54,324.74074074074076,45.64341085271318,195.16626115166264,541.8666666666667
south region,1981,1.36,0.24000000000000002,0.98,2.58,322.3703703703704,47.62790697674419,203.4712084347121,550.4000000000001
south region,1980,1.3,0.23,0.97,2.5,308.14814814814815,45.64341085271318,201.3949716139497,533.3333333333334
south region,1979,1.27,0.2,0.99,2.46,301.03703703703707,39.689922480620154,205.54744525547446,524.8000000000001
south region,1978,1.25,0.19,1,2.44,296.2962962962963,37.70542635658914,207.62368207623683,520.5333333333333
south region,1977,1.21,0.19,0.98,2.3699999999999997,286.81481481481484,37.70542635658914,203.4712084347121,505.59999999999997
west region,2018,1.03,0.56,0.91,2.5,244.14814814814815,111.13178294573645,188.9375506893755,533.3333333333334
west region,2017,1.01,0.54,0.8500000000000001,2.4099999999999997,239.40740740740742,107.16279069767442,176.48012976480132,514.1333333333333
west region,2016,1.03,0.55,0.8400000000000001,2.4299999999999997,244.14814814814815,109.14728682170544,174.40389294403894,518.4
west region,2015,1.05,0.52,0.8200000000000001,2.38,248.88888888888891,103.1937984496124,170.25141930251422,507.73333333333335
west region,2014,1.06,0.55,0.8,2.42,251.25925925925927,109.14728682170544,166.09894566098947,516.2666666666667
west region,2013,1.05,0.55,0.81,2.4099999999999997,248.88888888888891,109.14728682170544,168.17518248175185,514.1333333333333
west region,2012,1.05,0.5700000000000001,0.81,2.4299999999999997,248.88888888888891,113.11627906976746,168.17518248175185,518.4
west region,2011,1.04,0.54,0.7799999999999999,2.36,246.51851851851856,107.16279069767442,161.94647201946472,503.46666666666664
west region,2010,1.06,0.48000000000000004,0.76,2.3099999999999996,251.25925925925927,95.25581395348838,157.79399837794,492.79999999999995
west region,2009,1.11,0.52,0.76,2.38,263.11111111111114,103.1937984496124,157.79399837794,507.73333333333335
west region,2008,1.1500000000000001,0.51,0.76,2.42,272.59259259259267,101.20930232558139,157.79399837794,516.2666666666667
west region,2007,1.1700000000000002,0.49,0.76,2.42,277.33333333333337,97.24031007751937,157.79399837794,516.2666666666667
west region,2006,1.1300000000000001,0.51,0.76,2.4,267.8518518518519,101.20930232558139,157.79399837794,512
west region,2005,1.1400000000000001,0.5,0.73,2.36,270.22222222222223,99.22480620155038,151.56528791565287,503.46666666666664
west region,2004,1.1700000000000002,0.48000000000000004,0.71,2.3499999999999996,277.33333333333337,95.25581395348838,147.41281427412815,501.33333333333326
west region,2003,1.1700000000000002,0.46,0.69,2.32,277.33333333333337,91.28682170542636,143.2603406326034,494.93333333333334
west region,2002,1.1800000000000002,0.44,0.6799999999999999,2.3,279.70370370370375,87.31782945736434,141.18410381184103,490.66666666666663
west region,2001,1.1900000000000002,0.43000000000000005,0.6799999999999999,2.3,282.07407407407413,85.33333333333334,141.18410381184103,490.66666666666663
west region,2000,1.21,0.43000000000000005,0.6799999999999999,2.32,286.81481481481484,85.33333333333334,141.18410381184103,494.93333333333334
west region,1999,1.2,0.43000000000000005,0.65,2.29,284.44444444444446,85.33333333333334,134.95539334955393,488.53333333333336
west region,1998,1.1900000000000002,0.43000000000000005,0.64,2.2600000000000002,282.07407407407413,85.33333333333334,132.87915652879158,482.1333333333334
west region,1997,1.2,0.44,0.65,2.3,284.44444444444446,87.31782945736434,134.95539334955393,490.66666666666663
west region,1996,1.22,0.43000000000000005,0.6699999999999999,2.32,289.18518518518516,85.33333333333334,139.10786699107868,494.93333333333334
west region,1995,1.23,0.4,0.6599999999999999,2.29,291.5555555555556,79.37984496124031,137.03163017031628,488.53333333333336
west region,1994,1.2,0.41000000000000003,0.7,2.3099999999999996,284.44444444444446,81.36434108527132,145.33657745336578,492.79999999999995
